player,team,season_id,finishing_quality,chance_creation,ball_progression,one_v_one,off_ball_movement,defensive_contribution,cluster_profile,relative_finishing_quality,relative_chance_creation,relative_ball_progression,relative_one_v_one,relative_off_ball_movement,relative_defensive_contribution
Bradley Barcola,France,282,7.0,5.53,5.5,7.0,7.0,7.0,Traditional Winger,0.4950000000000001,-0.9749999999999996,-1.005,0.4950000000000001,0.4950000000000001,0.4950000000000001
Brais Méndez Portela,Celta Vigo,4,7.0,4.06,4.99,7.0,7.0,7.48,Traditional Winger,0.7450000000000001,-2.1950000000000003,-1.2649999999999997,0.7450000000000001,0.7450000000000001,1.2250000000000005
Brajan Gruda,FSV Mainz 05,281,7.0,4.08,5.6,7.0,7.0,8.03,Traditional Winger,0.5483333333333329,-2.371666666666667,-0.8516666666666675,0.5483333333333329,0.5483333333333329,1.5783333333333323
Brandon Aguilera Zamora,Costa Rica,106,7.0,5.25,5.0,7.0,7.0,7.0,Traditional Winger,0.625,-1.125,-1.375,0.625,0.625,0.625
Brett Ormerod,Southampton,44,7.0,4.24,4.98,7.0,7.0,7.0,Traditional Winger,0.7966666666666669,-1.963333333333333,-1.2233333333333327,0.7966666666666669,0.7966666666666669,0.7966666666666669
Bruno Miguel Borges Fernandes,Portugal,106,7.0,4.09,5.07,7.0,7.0,7.18,Traditional Winger,0.7766666666666664,-2.1333333333333337,-1.1533333333333333,0.7766666666666664,0.7766666666666664,0.9566666666666661
Bryan Mbeumo,Cameroon,106,7.0,4.16,5.01,7.0,7.0,7.0,Traditional Winger,0.8049999999999997,-2.035,-1.1850000000000005,0.8049999999999997,0.8049999999999997,0.8049999999999997
Bukayo Saka,England,282,7.0,4.08,4.7,7.0,7.0,7.22,Traditional Winger,0.833333333333333,-2.086666666666667,-1.4666666666666668,0.833333333333333,0.833333333333333,1.0533333333333328
Carles Pérez Sayol,Barcelona,42,7.0,4.37,4.54,7.0,7.0,7.0,Traditional Winger,0.8483333333333336,-1.7816666666666663,-1.6116666666666664,0.8483333333333336,0.8483333333333336,0.8483333333333336
Carlos Joaquín Correa,Sampdoria,27,7.0,4.46,5.19,7.0,7.0,7.28,Traditional Winger,0.6783333333333337,-1.8616666666666664,-1.131666666666666,0.6783333333333337,0.6783333333333337,0.9583333333333339
Carlos Mario Carbonero Mancilla,Sampdoria,27,7.0,4.04,4.81,7.0,7.0,7.64,Traditional Winger,0.7516666666666678,-2.208333333333332,-1.4383333333333326,0.7516666666666678,0.7516666666666678,1.3916666666666675
Carlos Soler Barragán,Paris Saint-Germain,235,7.0,4.38,4.37,7.0,7.0,7.0,Traditional Winger,0.875,-1.745,-1.755,0.875,0.875,0.875
Cengiz Ünder,Marseille,108,7.0,5.08,4.75,7.0,7.0,7.0,Traditional Winger,0.6950000000000003,-1.2249999999999996,-1.5549999999999997,0.6950000000000003,0.6950000000000003,0.6950000000000003
Chang-Hoon Kwon,South Korea,106,7.0,4.1,4.55,7.0,7.0,7.0,Traditional Winger,0.8916666666666666,-2.0083333333333337,-1.5583333333333336,0.8916666666666666,0.8916666666666666,0.8916666666666666
Christian Dannemann Eriksen,Denmark,282,7.0,4.2,4.81,7.0,7.0,7.0,Traditional Winger,0.831666666666667,-1.9683333333333328,-1.3583333333333334,0.831666666666667,0.831666666666667,0.831666666666667
Christian Pulisic,United States,106,7.0,4.19,5.27,7.0,7.0,7.0,Traditional Winger,0.7566666666666668,-2.053333333333333,-0.9733333333333336,0.7566666666666668,0.7566666666666668,0.7566666666666668
Christoph Baumgartner,Austria,282,7.0,4.14,5.22,7.0,7.0,8.01,Traditional Winger,0.6050000000000004,-2.255,-1.1749999999999998,0.6050000000000004,0.6050000000000004,1.6150000000000002
Christopher Antwi-Adjej,Bochum,281,7.0,4.25,5.25,7.0,7.0,7.0,Traditional Winger,0.75,-2.0,-1.0,0.75,0.75,0.75
Ciro Immobile,Torino,27,7.0,5.72,5.22,7.0,7.0,7.87,Traditional Winger,0.3650000000000011,-0.9149999999999991,-1.4149999999999991,0.3650000000000011,0.3650000000000011,1.2350000000000012
Cody Mathès Gakpo,Netherlands,282,7.0,4.21,4.97,7.0,7.0,7.11,Traditional Winger,0.7850000000000001,-2.005,-1.245,0.7850000000000001,0.7850000000000001,0.8950000000000005
Cole Palmer,England,282,7.0,4.0,5.01,7.0,7.0,7.0,Traditional Winger,0.831666666666667,-2.168333333333333,-1.1583333333333332,0.831666666666667,0.831666666666667,0.831666666666667
Cristian Daniel Ansaldi,Genoa,27,7.0,4.15,5.89,7.0,7.0,8.06,Traditional Winger,0.4833333333333334,-2.3666666666666663,-0.6266666666666669,0.4833333333333334,0.4833333333333334,1.543333333333334
Cristian Portugués Manzanera,Real Sociedad,90,7.0,5.45,5.14,7.0,7.0,7.9,Traditional Winger,0.418333333333333,-1.1316666666666668,-1.4416666666666673,0.418333333333333,0.418333333333333,1.3183333333333334
Cristian Tello Herrera,Fiorentina,27,7.0,4.11,4.92,7.0,7.0,7.14,Traditional Winger,0.8049999999999997,-2.085,-1.2750000000000004,0.8049999999999997,0.8049999999999997,0.9449999999999994
Cristiano Ronaldo dos Santos Aveiro,Manchester United,44,7.0,4.0,5.16,7.0,7.0,8.03,Traditional Winger,0.6350000000000007,-2.3649999999999993,-1.2049999999999992,0.6350000000000007,0.6350000000000007,1.665
Cyril Théréau,Udinese,27,7.0,4.07,4.9,7.0,7.0,7.39,Traditional Winger,0.7733333333333334,-2.1566666666666663,-1.3266666666666662,0.7733333333333334,0.7733333333333334,1.163333333333333
Daichi Kamada,Japan,106,7.0,4.66,4.91,7.0,7.0,7.82,Traditional Winger,0.6016666666666666,-1.7383333333333333,-1.4883333333333333,0.6016666666666666,0.6016666666666666,1.4216666666666669
Dango Aboubacar Faissal Ouattara,Lorient,108,7.0,4.13,6.1,7.0,7.0,7.26,Traditional Winger,0.5850000000000009,-2.2849999999999993,-0.3149999999999995,0.5850000000000009,0.5850000000000009,0.8450000000000006
Daniel James,Wales,106,7.0,4.0,4.71,7.0,7.0,7.0,Traditional Winger,0.8816666666666668,-2.118333333333333,-1.4083333333333332,0.8816666666666668,0.8816666666666668,0.8816666666666668
Daniel Olmo Carvajal,Spain,106,7.0,4.05,4.72,7.0,7.0,7.17,Traditional Winger,0.8433333333333337,-2.1066666666666665,-1.4366666666666665,0.8433333333333337,0.8433333333333337,1.0133333333333336
Danilo Soddimo,Frosinone,27,7.0,4.38,5.23,7.0,7.0,7.58,Traditional Winger,0.6350000000000007,-1.9849999999999994,-1.134999999999999,0.6350000000000007,0.6350000000000007,1.2150000000000007
Darko Lazović,Genoa,27,7.0,4.25,5.12,7.0,7.0,7.0,Traditional Winger,0.7716666666666656,-1.9783333333333344,-1.1083333333333343,0.7716666666666656,0.7716666666666656,0.7716666666666656
Darwin Daniel Machís Marcano,Granada,42,7.0,4.0,5.52,7.0,7.0,7.48,Traditional Winger,0.666666666666667,-2.333333333333333,-0.8133333333333335,0.666666666666667,0.666666666666667,1.1466666666666674
Darwin Gabriel Núñez Ribeiro,Uruguay,106,7.0,4.0,5.03,7.0,7.0,7.0,Traditional Winger,0.8283333333333331,-2.171666666666667,-1.1416666666666666,0.8283333333333331,0.8283333333333331,0.8283333333333331
David Pereira da Costa,Lens,108,7.0,4.23,4.93,7.0,7.0,7.27,Traditional Winger,0.7616666666666667,-2.008333333333333,-1.3083333333333336,0.7616666666666667,0.7616666666666667,1.0316666666666663
Denis Bouanga,Saint-Étienne,108,7.0,4.06,5.2,7.0,7.0,7.68,Traditional Winger,0.6766666666666667,-2.2633333333333336,-1.123333333333333,0.6766666666666667,0.6766666666666667,1.3566666666666665
Dennis Bergkamp,Arsenal,44,7.0,4.07,5.09,7.0,7.0,7.0,Traditional Winger,0.8066666666666675,-2.123333333333332,-1.1033333333333326,0.8066666666666675,0.8066666666666675,0.8066666666666675
Denzel Dumfries,Netherlands,282,7.0,4.0,4.67,7.0,7.0,7.0,Traditional Winger,0.8883333333333328,-2.1116666666666672,-1.4416666666666673,0.8883333333333328,0.8883333333333328,0.8883333333333328
Diego Perotti,Genoa,27,7.0,4.11,5.21,7.0,7.0,7.52,Traditional Winger,0.6933333333333325,-2.196666666666667,-1.0966666666666676,0.6933333333333325,0.6933333333333325,1.213333333333332
Diego Sebastián Laxalt Suárez,Genoa,27,7.0,4.23,5.2,7.0,7.0,7.54,Traditional Winger,0.6716666666666669,-2.0983333333333327,-1.128333333333333,0.6716666666666669,0.6716666666666669,1.211666666666667
Diego Ángel Capel Trinidad,Genoa,27,7.0,4.85,4.87,7.0,7.0,7.0,Traditional Winger,0.7133333333333338,-1.4366666666666665,-1.416666666666666,0.7133333333333338,0.7133333333333338,0.7133333333333338
Dimitri Payet,Marseille,108,7.0,4.16,5.35,7.0,7.0,7.0,Traditional Winger,0.748333333333334,-2.091666666666666,-0.9016666666666664,0.748333333333334,0.748333333333334,0.748333333333334
Diogo José Teixeira da Silva,Portugal,282,7.0,4.16,5.85,7.0,7.0,7.0,Traditional Winger,0.665,-2.175,-0.4850000000000003,0.665,0.665,0.665
Dodi Lukebakio,Belgium,282,7.0,4.23,4.7,7.0,7.0,7.0,Traditional Winger,0.8449999999999998,-1.9249999999999998,-1.455,0.8449999999999998,0.8449999999999998,0.8449999999999998
Domenico Berardi,Sassuolo,27,7.0,4.1,5.17,7.0,7.0,7.38,Traditional Winger,0.7250000000000005,-2.175,-1.1049999999999995,0.7250000000000005,0.7250000000000005,1.1050000000000004
Donyell Malen,Netherlands,282,7.0,4.82,5.19,7.0,7.0,7.0,Traditional Winger,0.6649999999999991,-1.5150000000000006,-1.1450000000000005,0.6649999999999991,0.6649999999999991,0.6649999999999991
Dries Mertens,Napoli,27,7.0,5.04,5.3,7.0,7.0,7.04,Traditional Winger,0.6033333333333326,-1.3566666666666674,-1.0966666666666676,0.6033333333333326,0.6033333333333326,0.6433333333333326
Dušan Tadić,Serbia,282,7.0,4.17,5.25,7.0,7.0,7.0,Traditional Winger,0.7633333333333328,-2.0666666666666673,-0.9866666666666672,0.7633333333333328,0.7633333333333328,0.7633333333333328
Dávid Ivan,Sampdoria,27,7.0,4.67,4.81,7.0,7.0,7.64,Traditional Winger,0.6466666666666674,-1.6833333333333327,-1.543333333333333,0.6466666666666674,0.6466666666666674,1.286666666666667
Désiré Doué,Rennes,235,7.0,5.57,5.03,7.0,7.0,7.52,Traditional Winger,0.47999999999999954,-0.9500000000000002,-1.4900000000000002,0.47999999999999954,0.47999999999999954,0.9999999999999991
Eder Citadin Martins,Sampdoria,27,7.0,4.23,5.01,7.0,7.0,7.33,Traditional Winger,0.7383333333333333,-2.0316666666666663,-1.251666666666667,0.7383333333333333,0.7383333333333333,1.0683333333333334
Ehsan Hajsafi,Iran,106,7.0,4.09,5.73,7.0,7.0,7.0,Traditional Winger,0.6966666666666663,-2.213333333333334,-0.5733333333333333,0.6966666666666663,0.6966666666666663,0.6966666666666663
Elbasan Rashani,Clermont Foot,235,7.0,4.1,4.95,7.0,7.0,7.0,Traditional Winger,0.8250000000000002,-2.075,-1.2249999999999996,0.8250000000000002,0.8250000000000002,0.8250000000000002
Emanuele Giaccherini,Bologna,27,7.0,4.09,5.03,7.0,7.0,7.29,Traditional Winger,0.7649999999999997,-2.1450000000000005,-1.205,0.7649999999999997,0.7649999999999997,1.0549999999999997
Emiliano Ariel Rigoni,Elche,90,7.0,4.1,4.98,7.0,7.0,7.0,Traditional Winger,0.8200000000000003,-2.08,-1.1999999999999993,0.8200000000000003,0.8200000000000003,0.8200000000000003
Enzo Le Fée,Lorient,108,7.0,4.14,5.4,7.0,7.0,7.71,Traditional Winger,0.625,-2.2350000000000003,-0.9749999999999996,0.625,0.625,1.335
Eric Junior Dina Ebimbe,Eintracht Frankfurt,281,7.0,4.0,4.95,7.0,7.0,7.85,Traditional Winger,0.7000000000000002,-2.3,-1.3499999999999996,0.7000000000000002,0.7000000000000002,1.5499999999999998
Erick Antonio Pulgar Farfán,Bologna,27,7.0,4.0,4.96,7.0,7.0,7.51,Traditional Winger,0.7549999999999999,-2.245,-1.2850000000000001,0.7549999999999999,0.7549999999999999,1.2649999999999997
Ernesto Alexis Vega Rojas,Mexico,106,7.0,5.1,5.06,7.0,7.0,7.0,Traditional Winger,0.6400000000000006,-1.2599999999999998,-1.2999999999999998,0.6400000000000006,0.6400000000000006,0.6400000000000006
Evann Guessand,Nantes,235,7.0,4.0,5.38,7.0,7.0,7.0,Traditional Winger,0.7700000000000005,-2.2299999999999995,-0.8499999999999996,0.7700000000000005,0.7700000000000005,0.7700000000000005
Fabian Rieder,Switzerland,106,7.0,4.62,5.04,7.0,7.0,7.63,Traditional Winger,0.6183333333333332,-1.7616666666666667,-1.3416666666666668,0.6183333333333332,0.6183333333333332,1.248333333333333
Fabio Quagliarella,Torino,27,7.0,4.0,5.21,7.0,7.0,7.78,Traditional Winger,0.668333333333333,-2.331666666666667,-1.121666666666667,0.668333333333333,0.668333333333333,1.4483333333333333
Fabián Ariel Orellana Valenzuela,Eibar,4,7.0,4.05,4.7,7.0,7.0,7.0,Traditional Winger,0.875,-2.075,-1.4249999999999998,0.875,0.875,0.875
Facundo Pellistri Rebollo,Uruguay,106,7.0,4.12,4.64,7.0,7.0,7.0,Traditional Winger,0.8733333333333322,-2.0066666666666677,-1.4866666666666681,0.8733333333333322,0.8733333333333322,0.8733333333333322
Fares Chaïbi,Toulouse,235,7.0,4.0,5.24,7.0,7.0,7.67,Traditional Winger,0.6816666666666658,-2.3183333333333342,-1.078333333333334,0.6816666666666658,0.6816666666666658,1.3516666666666657
Farid Boulaya,Metz,108,7.0,4.15,5.5,7.0,7.0,7.0,Traditional Winger,0.7250000000000005,-2.124999999999999,-0.7749999999999995,0.7250000000000005,0.7250000000000005,0.7250000000000005
Federico Bernardeschi,Fiorentina,27,7.0,4.23,5.15,7.0,7.0,7.41,Traditional Winger,0.7016666666666653,-2.0683333333333342,-1.1483333333333343,0.7016666666666653,0.7016666666666653,1.1116666666666655
Federico Chiesa,Italy,282,7.0,4.87,4.92,7.0,7.0,7.64,Traditional Winger,0.5949999999999998,-1.5350000000000001,-1.4850000000000003,0.5949999999999998,0.5949999999999998,1.2349999999999994
Federico Dionisi,Frosinone,27,7.0,4.57,5.09,7.0,7.0,7.69,Traditional Winger,0.6083333333333334,-1.8216666666666663,-1.3016666666666667,0.6083333333333334,0.6083333333333334,1.2983333333333338
Felipe Anderson Pereira Gomes,Lazio,27,7.0,4.18,5.35,7.0,7.0,7.43,Traditional Winger,0.6733333333333329,-2.1466666666666674,-0.9766666666666675,0.6733333333333329,0.6733333333333329,1.1033333333333326
Ferrán Torres García,Spain,106,7.0,4.03,4.54,7.0,7.0,7.0,Traditional Winger,0.9050000000000002,-2.0649999999999995,-1.5549999999999997,0.9050000000000002,0.9050000000000002,0.9050000000000002
Fidel Chaves de la Torre,Elche,90,7.0,4.0,4.68,7.0,7.0,7.0,Traditional Winger,0.8866666666666667,-2.1133333333333333,-1.4333333333333336,0.8866666666666667,0.8866666666666667,0.8866666666666667
Filip Đorđević,Lazio,27,7.0,4.34,4.77,7.0,7.0,7.22,Traditional Winger,0.7783333333333333,-1.8816666666666668,-1.451666666666667,0.7783333333333333,0.7783333333333333,0.9983333333333331
Filippo Falco,Bologna,27,7.0,4.81,5.03,7.0,7.0,7.0,Traditional Winger,0.6933333333333325,-1.496666666666668,-1.2766666666666673,0.6933333333333325,0.6933333333333325,0.6933333333333325
Firas Tariq Nasser Al Albirakan,Saudi Arabia,106,7.0,4.0,5.13,7.0,7.0,7.0,Traditional Winger,0.8116666666666674,-2.1883333333333326,-1.0583333333333327,0.8116666666666674,0.8116666666666674,0.8116666666666674
Florent Mollet,Montpellier,108,7.0,4.0,4.85,7.0,7.0,7.0,Traditional Winger,0.8583333333333334,-2.1416666666666666,-1.291666666666667,0.8583333333333334,0.8583333333333334,0.8583333333333334
Florent Muslija,Freiburg,281,7.0,4.24,5.05,7.0,7.0,7.0,Traditional Winger,0.7850000000000001,-1.9749999999999996,-1.165,0.7850000000000001,0.7850000000000001,0.7850000000000001
Florian Kainz,FC Köln,281,7.0,4.08,4.96,7.0,7.0,7.59,Traditional Winger,0.7283333333333344,-2.1916666666666655,-1.3116666666666656,0.7283333333333344,0.7283333333333344,1.3183333333333342
Florian Sotoca,Lens,108,7.0,4.05,4.85,7.0,7.0,7.71,Traditional Winger,0.7316666666666665,-2.2183333333333337,-1.418333333333334,0.7316666666666665,0.7316666666666665,1.4416666666666664
Florian Wirtz,Bayer Leverkusen,281,7.0,4.12,5.02,7.0,7.0,7.24,Traditional Winger,0.7699999999999996,-2.1100000000000003,-1.2100000000000009,0.7699999999999996,0.7699999999999996,1.0099999999999998
Francisco António Machado Mota de Castro Trincão,Barcelona,90,7.0,5.33,4.7,7.0,7.0,7.0,Traditional Winger,0.6616666666666662,-1.0083333333333337,-1.6383333333333336,0.6616666666666662,0.6616666666666662,0.6616666666666662
Francisco Fernandes Conceição,Portugal,282,7.0,4.09,4.64,7.0,7.0,7.0,Traditional Winger,0.878333333333333,-2.031666666666667,-1.4816666666666674,0.878333333333333,0.878333333333333,0.878333333333333
Franck Honorat,Stade Brestois,235,7.0,4.06,4.84,7.0,7.0,8.22,Traditional Winger,0.6466666666666674,-2.293333333333333,-1.5133333333333328,0.6466666666666674,0.6466666666666674,1.866666666666668
Franco Brienza,Bologna,27,7.0,4.31,5.28,7.0,7.0,7.05,Traditional Winger,0.7266666666666666,-1.9633333333333338,-0.9933333333333332,0.7266666666666666,0.7266666666666666,0.7766666666666664
Franco Damián Vázquez,Palermo,27,7.0,4.07,5.39,7.0,7.0,7.5,Traditional Winger,0.6733333333333329,-2.256666666666667,-0.9366666666666674,0.6733333333333329,0.6733333333333329,1.173333333333333
Fredrik Ljungberg,Arsenal,44,7.0,4.0,4.68,7.0,7.0,7.0,Traditional Winger,0.8866666666666667,-2.1133333333333333,-1.4333333333333336,0.8866666666666667,0.8866666666666667,0.8866666666666667
Fredy Alejandro Guarín Vásquez,Inter Milan,27,7.0,4.47,5.44,7.0,7.0,7.84,Traditional Winger,0.541666666666667,-1.9883333333333333,-1.0183333333333326,0.541666666666667,0.541666666666667,1.3816666666666668
Gabriel Teodoro Martinelli Silva,Brazil,106,7.0,4.81,5.34,7.0,7.0,7.0,Traditional Winger,0.6416666666666666,-1.5483333333333338,-1.0183333333333335,0.6416666666666666,0.6416666666666666,0.6416666666666666
Gareth Frank Bale,Real Madrid,4,7.0,4.0,4.92,7.0,7.0,7.0,Traditional Winger,0.8466666666666667,-2.1533333333333333,-1.2333333333333334,0.8466666666666667,0.8466666666666667,0.8466666666666667
Gauthier Hein,Auxerre,235,7.0,4.0,5.07,7.0,7.0,7.56,Traditional Winger,0.7283333333333326,-2.2716666666666674,-1.201666666666667,0.7283333333333326,0.7283333333333326,1.2883333333333322
Gelson Dany Batalha Martins,AS Monaco,108,7.0,4.18,4.59,7.0,7.0,7.31,Traditional Winger,0.8200000000000003,-2.0,-1.5899999999999999,0.8200000000000003,0.8200000000000003,1.13
Geoffrey Kondogbia,Inter Milan,27,7.0,4.09,4.96,7.0,7.0,8.03,Traditional Winger,0.6533333333333333,-2.256666666666667,-1.3866666666666667,0.6533333333333333,0.6533333333333333,1.6833333333333327
Gerson Santos da Silva,Marseille,108,7.0,4.0,4.63,7.0,7.0,7.0,Traditional Winger,0.8950000000000005,-2.1049999999999995,-1.4749999999999996,0.8950000000000005,0.8950000000000005,0.8950000000000005
Gerson Torres Barrantes,Costa Rica,106,7.0,4.0,4.31,7.0,7.0,7.74,Traditional Winger,0.8250000000000002,-2.175,-1.8650000000000002,0.8250000000000002,0.8250000000000002,1.5650000000000004
Gervais Lombe Yao Kouassi,AS Roma,27,7.0,4.45,4.96,7.0,7.0,7.19,Traditional Winger,0.7333333333333334,-1.8166666666666664,-1.3066666666666666,0.7333333333333334,0.7333333333333334,0.9233333333333338
Giacomo Bonaventura,AC Milan,27,7.0,4.13,5.24,7.0,7.0,7.0,Traditional Winger,0.7716666666666674,-2.0983333333333327,-0.9883333333333324,0.7716666666666674,0.7716666666666674,0.7716666666666674
Giorgi Chakvetadze,Georgia,282,7.0,4.94,5.07,7.0,7.0,7.85,Traditional Winger,0.5233333333333334,-1.5366666666666662,-1.4066666666666663,0.5233333333333334,0.5233333333333334,1.373333333333333
Giovani Lo Celso,Real Betis,4,7.0,4.23,5.36,7.0,7.0,7.0,Traditional Winger,0.7349999999999994,-2.035,-0.9050000000000002,0.7349999999999994,0.7349999999999994,0.7349999999999994
Giovanni Reyna,United States,106,7.0,4.23,4.83,7.0,7.0,7.0,Traditional Winger,0.8233333333333333,-1.9466666666666663,-1.3466666666666667,0.8233333333333333,0.8233333333333333,0.8233333333333333
Giuseppe Rossi,Fiorentina,27,7.0,4.0,4.66,7.0,7.0,7.0,Traditional Winger,0.8900000000000006,-2.1099999999999994,-1.4499999999999993,0.8900000000000006,0.8900000000000006,0.8900000000000006
Gonzalo Jordy Plata Jiménez,Ecuador,106,7.0,4.03,5.09,7.0,7.0,7.75,Traditional Winger,0.6883333333333326,-2.281666666666667,-1.2216666666666676,0.6883333333333326,0.6883333333333326,1.4383333333333326
Gregoire Defrel,Sassuolo,27,7.0,4.38,4.72,7.0,7.0,7.68,Traditional Winger,0.7033333333333331,-1.916666666666667,-1.576666666666667,0.7033333333333331,0.7033333333333331,1.3833333333333329
Guido Rodríguez,Real Betis,90,7.0,4.0,4.89,7.0,7.0,7.63,Traditional Winger,0.7466666666666661,-2.253333333333334,-1.3633333333333342,0.7466666666666661,0.7466666666666661,1.376666666666666
Hakim Ziyech,Morocco,106,7.0,4.05,5.32,7.0,7.0,7.79,Traditional Winger,0.6399999999999997,-2.3100000000000005,-1.04,0.6399999999999997,0.6399999999999997,1.4299999999999997
Henrik Pedersen,Bolton Wanderers,44,7.0,4.24,5.59,7.0,7.0,8.05,Traditional Winger,0.5200000000000005,-2.2399999999999993,-0.8899999999999997,0.5200000000000005,0.5200000000000005,1.5700000000000012
Hernán Arsenio Pérez González,Espanyol,4,7.0,4.11,5.27,7.0,7.0,7.53,Traditional Winger,0.6816666666666675,-2.208333333333332,-1.048333333333333,0.6816666666666675,0.6816666666666675,1.2116666666666678
Heung-Min Son,South Korea,106,7.0,4.14,5.23,7.0,7.0,7.0,Traditional Winger,0.7716666666666656,-2.0883333333333347,-0.998333333333334,0.7716666666666656,0.7716666666666656,0.7716666666666656
Hirving Rodrigo Lozano Bahena,Mexico,106,7.0,5.03,5.66,7.0,7.0,7.54,Traditional Winger,0.461666666666666,-1.5083333333333337,-0.8783333333333339,0.461666666666666,0.461666666666666,1.001666666666666
Hugo Ekitike,Paris Saint-Germain,235,7.0,5.07,4.64,7.0,7.0,7.0,Traditional Winger,0.7149999999999999,-1.2149999999999999,-1.6450000000000005,0.7149999999999999,0.7149999999999999,0.7149999999999999
Iago Falqué Silva,AS Roma,27,7.0,4.28,4.86,7.0,7.0,7.1,Traditional Winger,0.793333333333333,-1.9266666666666667,-1.3466666666666667,0.793333333333333,0.793333333333333,0.8933333333333326
Idrissa Gana Gueye,Senegal,106,7.0,4.0,4.78,7.0,7.0,7.94,Traditional Winger,0.7133333333333338,-2.286666666666666,-1.506666666666666,0.7133333333333338,0.7133333333333338,1.6533333333333342
Ilias Chair,Morocco,106,7.0,4.0,4.91,7.0,7.0,7.0,Traditional Winger,0.8483333333333336,-2.1516666666666664,-1.2416666666666663,0.8483333333333336,0.8483333333333336,0.8483333333333336
Iliman Ndiaye,Senegal,106,7.0,4.66,4.64,7.0,7.0,7.11,Traditional Winger,0.7649999999999997,-1.5750000000000002,-1.5950000000000006,0.7649999999999997,0.7649999999999997,0.875
Ismaïla Sarr,Senegal,106,7.0,4.18,5.16,7.0,7.0,7.22,Traditional Winger,0.7399999999999993,-2.080000000000001,-1.1000000000000005,0.7399999999999993,0.7399999999999993,0.9599999999999991
Ivan Perišić,Inter Milan,27,7.0,4.17,5.17,7.0,7.0,7.43,Traditional Winger,0.705000000000001,-2.124999999999999,-1.1249999999999991,0.705000000000001,0.705000000000001,1.1350000000000007
Ivan Schranz,Slovakia,282,7.0,4.08,4.91,7.0,7.0,7.59,Traditional Winger,0.7366666666666672,-2.1833333333333327,-1.3533333333333326,0.7366666666666672,0.7366666666666672,1.326666666666667
Jacopo Sala,Hellas Verona,27,7.0,4.0,4.86,7.0,7.0,7.98,Traditional Winger,0.6933333333333325,-2.3066666666666675,-1.4466666666666672,0.6933333333333325,0.6933333333333325,1.673333333333333
Jae-Sung Lee,FSV Mainz 05,281,7.0,4.0,4.85,7.0,7.0,7.79,Traditional Winger,0.7266666666666666,-2.2733333333333334,-1.4233333333333338,0.7266666666666666,0.7266666666666666,1.5166666666666666
Jakub Błaszczykowski,Fiorentina,27,7.0,5.33,4.7,7.0,7.0,7.0,Traditional Winger,0.6616666666666662,-1.0083333333333337,-1.6383333333333336,0.6616666666666662,0.6616666666666662,0.6616666666666662
Jakub Kamiński,Poland,106,7.0,4.0,5.28,7.0,7.0,7.0,Traditional Winger,0.7866666666666662,-2.213333333333334,-0.9333333333333336,0.7866666666666662,0.7866666666666662,0.7866666666666662
Jamal Musiala,Germany,282,7.0,4.08,5.0,7.0,7.0,7.29,Traditional Winger,0.7716666666666674,-2.1483333333333325,-1.2283333333333326,0.7716666666666674,0.7716666666666674,1.0616666666666674
Jamie Leweling,VfB Stuttgart,281,7.0,4.08,5.23,7.0,7.0,7.0,Traditional Winger,0.7816666666666663,-2.1383333333333336,-0.9883333333333333,0.7816666666666663,0.7816666666666663,0.7816666666666663
Jan-Niklas Beste,FC Heidenheim,281,7.0,4.09,5.1,7.0,7.0,7.93,Traditional Winger,0.6466666666666674,-2.2633333333333328,-1.253333333333333,0.6466666666666674,0.6466666666666674,1.576666666666667
Janik Haberer,Union Berlin,281,7.0,4.0,4.56,7.0,7.0,8.12,Traditional Winger,0.7199999999999998,-2.2800000000000002,-1.7200000000000006,0.7199999999999998,0.7199999999999998,1.839999999999999
Jasir Asani,Albania,282,7.0,5.45,4.96,7.0,7.0,7.3,Traditional Winger,0.5483333333333329,-1.001666666666667,-1.4916666666666671,0.5483333333333329,0.5483333333333329,0.8483333333333327
Jasmin Kurtič,Atalanta,27,7.0,4.14,4.82,7.0,7.0,7.35,Traditional Winger,0.7816666666666663,-2.078333333333334,-1.3983333333333334,0.7816666666666663,0.7816666666666663,1.131666666666666
Javier Ontiveros Parra,Huesca,90,7.0,4.0,5.21,7.0,7.0,7.81,Traditional Winger,0.6633333333333331,-2.336666666666667,-1.126666666666667,0.6633333333333331,0.6633333333333331,1.4733333333333327
Jeremie Frimpong,Bayer Leverkusen,281,7.0,4.4,5.08,7.0,7.0,7.42,Traditional Winger,0.6833333333333336,-1.916666666666666,-1.2366666666666664,0.6833333333333336,0.6833333333333336,1.1033333333333335
Jeremy Doku,Belgium,282,7.0,4.18,4.92,7.0,7.0,7.0,Traditional Winger,0.8166666666666664,-2.003333333333334,-1.2633333333333336,0.8166666666666664,0.8166666666666664,0.8166666666666664
Jesper Lindstrøm,Denmark,106,7.0,4.45,4.77,7.0,7.0,7.28,Traditional Winger,0.75,-1.7999999999999998,-1.4800000000000004,0.75,0.75,1.0300000000000002
Jesús Joaquín Fernández Sáez de la Torre,Genoa,27,7.0,4.27,5.1,7.0,7.0,7.08,Traditional Winger,0.7583333333333337,-1.9716666666666667,-1.1416666666666666,0.7583333333333337,0.7583333333333337,0.8383333333333338
Jim Allevinah,Clermont Foot,235,7.0,4.0,4.66,7.0,7.0,7.0,Traditional Winger,0.8900000000000006,-2.1099999999999994,-1.4499999999999993,0.8900000000000006,0.8900000000000006,0.8900000000000006
